order,status,source,loc,loc.correct,latitude.gazetteer,longitude.gazetteer,resolution.gazetteer,priority
22883,ok,treeco,brazil_mato grosso sul_campo grande_campus ufms,brazil_mato grosso sul_campo grande_campus ufms,-20.509397,-54.615853,localidade,4
22902,ok,treeco,brazil_mato grosso sul_campo grande_pe prosa,brazil_mato grosso sul_campo grande_pe prosa,-20.450917,-54.560278,localidade,4
30062,ok,ibge,brazil_mato grosso sul_campo grande_rochedinho,brazil_mato grosso sul_campo grande_rochedinho,-20.22472222,-54.58916667,distrito|vila,4
24461,ok,treeco,brazil_mato grosso sul_campo grande_rppn ufms,brazil_mato grosso sul_campo grande_rppn ufms,-20.509397,-54.615853,localidade,4
2042,ok,ibge,brazil_mato grosso sul_cassilandia,brazil_mato grosso sul_cassilandia,-19.09449703,-52.18033166,county,4
2043,ok,ibge,brazil_mato grosso sul_chapadao sul,brazil_mato grosso sul_chapadao sul,-18.98463185,-52.73755071,county,4
2044,ok,ibge,brazil_mato grosso sul_corguinho,brazil_mato grosso sul_corguinho,-19.80657232,-55.05756975,county,4
2045,ok,ibge,brazil_mato grosso sul_coronel sapucaia,brazil_mato grosso sul_coronel sapucaia,-23.34725757,-55.38131776,county,4
30026,ok,ibge,brazil_mato grosso sul_corumba_albuquerque,brazil_mato grosso sul_corumba_albuquerque,-19.40611111,-57.41,distrito|vila,4
30028,ok,ibge,brazil_mato grosso sul_corumba_amolar,brazil_mato grosso sul_corumba_amolar,-18.04083333,-57.48972222,distrito|vila,4
25183,ok,treeco,"brazil_mato grosso sul_corumba_base estudos pantanal, ufms, passo lontra","brazil_mato grosso sul_corumba_base estudos pantanal, ufms, passo lontra",-19.575143,-57.018499,localidade|sublocalidade,4
30035,ok,ibge,brazil_mato grosso sul_corumba_coimbra,brazil_mato grosso sul_corumba_coimbra,-19.92027778,-57.79444444,distrito|vila,4
24999,ok,treeco,"brazil_mato grosso sul_corumba_distrito paiaguas, fazenda eldorado","brazil_mato grosso sul_corumba_distrito paiaguas, fazenda eldorado",-17.931727,-56.59814,localidade|sublocalidade,4
25002,ok,treeco,"brazil_mato grosso sul_corumba_distrito paiaguas, fazenda sao francisco","brazil_mato grosso sul_corumba_distrito paiaguas, fazenda sao francisco",-17.914328,-55.80951,localidade|sublocalidade,4
23612,ok,treeco,brazil_mato grosso sul_corumba_fazenda campo alto,brazil_mato grosso sul_corumba_fazenda campo alto,-18.999956,-56.066326,localidade|sublocalidade,4
25009,ok,treeco,brazil_mato grosso sul_corumba_fazenda imaculada,brazil_mato grosso sul_corumba_fazenda imaculada,-18.868708,-55.848434,localidade|sublocalidade,4
24135,ok,treeco,brazil_mato grosso sul_corumba_fazenda nhumirim,brazil_mato grosso sul_corumba_fazenda nhumirim,-18.972313,-56.645847,localidade|sublocalidade,4
23614,ok,treeco,brazil_mato grosso sul_corumba_fazenda rancharia,brazil_mato grosso sul_corumba_fazenda rancharia,-18.549358,-55.799308,localidade|sublocalidade,4
25010,ok,treeco,brazil_mato grosso sul_corumba_fazenda rio negro,brazil_mato grosso sul_corumba_fazenda rio negro,-19.501003,-56.198942,localidade|sublocalidade,4
22877,ok,treeco,brazil_mato grosso sul_corumba_fronteira,brazil_mato grosso sul_corumba_fronteira,-19.172092,-57.845839,localidade,4
22879,ok,treeco,brazil_mato grosso sul_corumba_lagoa jacadigo,brazil_mato grosso sul_corumba_lagoa jacadigo,-19.184364,-57.81761,localidade,4
25199,ok,treeco,brazil_mato grosso sul_corumba_margem rio paraguai,brazil_mato grosso sul_corumba_margem rio paraguai,-18.965306000000002,-57.656536,localidade,4
25167,ok,treeco,brazil_mato grosso sul_corumba_margem rio parana,brazil_mato grosso sul_corumba_margem rio parana,-18.852421,-57.613473,localidade,4
25128,ok,treeco,brazil_mato grosso sul_corumba_miranda,brazil_mato grosso sul_corumba_miranda,-19.800889,-57.157111,localidade|sublocalidade,4
24563,ok,treeco,brazil_mato grosso sul_corumba_morro castelo,brazil_mato grosso sul_corumba_morro castelo,-18.5469,-57.5514,localidade,4
22876,ok,treeco,brazil_mato grosso sul_corumba_morro jacadigo,brazil_mato grosso sul_corumba_morro jacadigo,-19.225791,-57.851573,localidade,4
22894,ok,treeco,brazil_mato grosso sul_corumba_morro sao domingos,brazil_mato grosso sul_corumba_morro sao domingos,-19.248062,-57.650008,localidade|sublocalidade,4
2046,ok,ibge,brazil_mato grosso sul_corumba,brazil_mato grosso sul_corumba,-18.78861818,-57.53893904,county,4
23779,ok,treeco,brazil_mato grosso sul_corumba_near the ufms field station,brazil_mato grosso sul_corumba_near the ufms field station,-19.575218,-57.017115,localidade,4
22881,ok,treeco,brazil_mato grosso sul_corumba_oeste perimetro urbano,brazil_mato grosso sul_corumba_oeste perimetro urbano,-19.02725,-57.682556,localidade,4
23778,ok,treeco,brazil_mato grosso sul_corumba_rancho rabicho,brazil_mato grosso sul_corumba_rancho rabicho,-19.021492,-57.446985,localidade,4
23616,ok,treeco,brazil_mato grosso sul_corumba_rppn estancia rio negro (fazenda rio negro),brazil_mato grosso sul_corumba_rppn estancia rio negro (fazenda rio negro),-19.500505,-56.198334,localidade|sublocalidade,4
22878,ok,treeco,brazil_mato grosso sul_corumba_taquaral,brazil_mato grosso sul_corumba_taquaral,-19.16,-57.753389,localidade,4
2047,ok,ibge,brazil_mato grosso sul_costa rica,brazil_mato grosso sul_costa rica,-18.64058029,-53.21616005,county,4
24954,ok,treeco,brazil_mato grosso sul_costa rica_parna emas,brazil_mato grosso sul_costa rica_parna emas,-18.301944,-52.965556,localidade,4
30046,ok,ibge,brazil_mato grosso sul_coxim_jauru,brazil_mato grosso sul_coxim_jauru,-18.65111111,-54.3575,distrito|vila,4
2048,ok,ibge,brazil_mato grosso sul_coxim,brazil_mato grosso sul_coxim,-18.28077612,-54.67447765,county,4
30064,ok,ibge,brazil_mato grosso sul_coxim_taquari,brazil_mato grosso sul_coxim_taquari,-18.50194444,-54.68138889,distrito|vila,4
30047,ok,ibge,brazil_mato grosso sul_deodapolis_lagoa bonita,brazil_mato grosso sul_deodapolis_lagoa bonita,-22.26444444,-54.225,distrito|vila,4
2049,ok,ibge,brazil_mato grosso sul_deodapolis,brazil_mato grosso sul_deodapolis,-22.15649638,-54.15130562,county,4
30059,ok,ibge,brazil_mato grosso sul_deodapolis_porto vilma,brazil_mato grosso sul_deodapolis_porto vilma,-22.07333333,-54.19055556,distrito|vila,4
30061,ok,ibge,brazil_mato grosso sul_deodapolis_presidente castelo,brazil_mato grosso sul_deodapolis_presidente castelo,-22.17416667,-54.12361111,distrito|vila,4
2050,ok,ibge,brazil_mato grosso sul_dois irmaos buriti,brazil_mato grosso sul_dois irmaos buriti,-20.61478488,-55.36537854,county,4
30054,ok,ibge,brazil_mato grosso sul_dois irmaos buriti_palmeiras,brazil_mato grosso sul_dois irmaos buriti_palmeiras,-20.45055556,-55.43111111,distrito|vila,4
30038,ok,ibge,brazil_mato grosso sul_douradina_cruzaltina,brazil_mato grosso sul_douradina_cruzaltina,-22.08027778,-54.56555556,distrito|vila,4
24495,ok,treeco,brazil_mato grosso sul_dourados_fazenda sao marcos,brazil_mato grosso sul_dourados_fazenda sao marcos,-22.285218,-54.906479,localidade,4
30044,ok,ibge,brazil_mato grosso sul_dourados_itaum,brazil_mato grosso sul_dourados_itaum,-22.0825,-55.35222222,distrito|vila,4
22885,ok,treeco,brazil_mato grosso sul_dourados_mata dourados,brazil_mato grosso sul_dourados_mata dourados,-22.150951,-55.005027,localidade,4
2052,ok,ibge,brazil_mato grosso sul_dourados,brazil_mato grosso sul_dourados,-22.33808332,-54.43952913,county,4
30055,ok,ibge,brazil_mato grosso sul_dourados_panambi,brazil_mato grosso sul_dourados_panambi,-22.11472222,-54.69583333,distrito|vila,4
30056,ok,ibge,brazil_mato grosso sul_dourados_picadinha,brazil_mato grosso sul_dourados_picadinha,-22.17027778,-54.95,distrito|vila,4
30067,ok,ibge,brazil_mato grosso sul_dourados_vila formosa,brazil_mato grosso sul_dourados_vila formosa,-22.08972222,-54.53055556,distrito|vila,4
30069,ok,ibge,brazil_mato grosso sul_dourados_vila vargas,brazil_mato grosso sul_dourados_vila vargas,-22.13638889,-54.61777778,distrito|vila,4
30051,ok,ibge,brazil_mato grosso sul_eldorado_morumbi,brazil_mato grosso sul_eldorado_morumbi,-23.80222222,-54.10277778,distrito|vila,4
30039,ok,ibge,brazil_mato grosso sul_fatima sul_culturama,brazil_mato grosso sul_fatima sul_culturama,-22.30527778,-54.33722222,distrito|vila,4
2054,ok,ibge,brazil_mato grosso sul_fatima sul,brazil_mato grosso sul_fatima sul,-22.33808332,-54.43952913,county,4
2055,ok,ibge,brazil_mato grosso sul_figueirao,brazil_mato grosso sul_figueirao,-18.74441117,-53.86282171,county,4
2056,ok,ibge,brazil_mato grosso sul_gloria dourados,brazil_mato grosso sul_gloria dourados,-22.42773353,-54.19230193,county,4
2057,ok,ibge,brazil_mato grosso sul_guia lopes laguna,brazil_mato grosso sul_guia lopes laguna,-21.53844987,-55.99616187,county,4
2058,ok,ibge,brazil_mato grosso sul_iguatemi,brazil_mato grosso sul_iguatemi,-23.43428412,-54.53848515,county,4
30049,ok,ibge,brazil_mato grosso sul_inocencia_morangas,brazil_mato grosso sul_inocencia_morangas,-19.36805556,-51.87111111,distrito|vila,4
2059,ok,ibge,brazil_mato grosso sul_inocencia,brazil_mato grosso sul_inocencia,-19.65690604,-52.02174545,county,4
30048,ok,ibge,brazil_mato grosso sul_itapora_montese,brazil_mato grosso sul_itapora_montese,-22.03194444,-54.74444444,distrito|vila,4
2060,ok,ibge,brazil_mato grosso sul_itapora,brazil_mato grosso sul_itapora,-22.14531522,-54.83832662,county,4
30063,ok,ibge,brazil_mato grosso sul_itapora_santa terezinha,brazil_mato grosso sul_itapora_santa terezinha,-21.91027778,-54.70777778,distrito|vila,4
2061,ok,treeco,brazil_mato grosso sul_itaquarai,brazil_mato grosso sul_itaquirai,-23.34120527,-54.1191775,county,4
2062,ok,ibge,brazil_mato grosso sul_itaquirai,brazil_mato grosso sul_itaquirai,-23.34120527,-54.1191775,county,4
30027,ok,ibge,brazil_mato grosso sul_ivinhema_amandina,brazil_mato grosso sul_ivinhema_amandina,-22.38388889,-53.59333333,distrito|vila,4
2063,ok,ibge,brazil_mato grosso sul_ivinhema,brazil_mato grosso sul_ivinhema,-22.37131996,-53.79896443,county,4
2064,ok,ibge,brazil_mato grosso sul_japora,brazil_mato grosso sul_japora,-23.80915684,-54.53798489,county,4
30031,ok,ibge,brazil_mato grosso sul_jaraguari_bom fim,brazil_mato grosso sul_jaraguari_bom fim,-20.06166667,-54.45333333,distrito|vila,4
2065,ok,ibge,brazil_mato grosso sul_jaraguari,brazil_mato grosso sul_jaraguari,-20.2273569,-54.34769178,county,4
22880,ok,treeco,brazil_mato grosso sul_jardim_santuario prata,brazil_mato grosso sul_jardim_santuario prata,-21.414249,-56.374372,localidade,4
22887,ok,treeco,brazil_mato grosso sul_jatei_lagoa finado raimundo,brazil_mato grosso sul_jatei_lagoa finado raimundo,-22.785544,-53.535265,localidade,4
2067,ok,ibge,brazil_mato grosso sul_jatei,brazil_mato grosso sul_jatei,-22.70663106,-53.95720863,county,4
2068,ok,ibge,brazil_mato grosso sul_juti,brazil_mato grosso sul_juti,-22.77488075,-54.48932068,county,4
2069,ok,ibge,brazil_mato grosso sul_ladario,brazil_mato grosso sul_ladario,-19.010627,-57.59658,county,4
24056,ok,treeco,brazil_mato grosso sul_ladario_rio paraguai mirim,brazil_mato grosso sul_ladario_rio paraguai mirim,-19.021234,-57.447813,localidade,4
2070,ok,ibge,brazil_mato grosso sul_laguna carapa,brazil_mato grosso sul_laguna carapa,-22.67681043,-55.1322429,county,4
2071,ok,ibge,brazil_mato grosso sul_maracaju,brazil_mato grosso sul_maracaju,-21.55202066,-55.39649716,county,4
30070,ok,ibge,brazil_mato grosso sul_maracaju_vista alegre,brazil_mato grosso sul_maracaju_vista alegre,-21.72722222,-55.50138889,distrito|vila,4
24460,ok,treeco,brazil_mato grosso sul_miranda_assentamento bandeirantes,brazil_mato grosso sul_miranda_assentamento bandeirantes,-20.268046,-56.240248,localidade,4
2072,ok,ibge,brazil_mato grosso sul_miranda,brazil_mato grosso sul_miranda,-20.120134,-56.5980438,county,4
2074,ok,ibge,brazil_mato grosso sul_navirai,brazil_mato grosso sul_navirai,-23.02214539,-54.0256524,county,4
2075,ok,ibge,brazil_mato grosso sul_nioaque,brazil_mato grosso sul_nioaque,-21.10120444,-55.89971734,county,4
2076,ok,ibge,brazil_mato grosso sul_nova alvorada sul,brazil_mato grosso sul_nova alvorada sul,-21.49167349,-54.21541997,county,4
2077,ok,ibge,brazil_mato grosso sul_nova andradina,brazil_mato grosso sul_nova andradina,-21.9264382,-53.42210864,county,4
2078,ok,ibge,brazil_mato grosso sul_novo horizonte sul,brazil_mato grosso sul_novo horizonte sul,-22.60331481,-53.78229592,county,4
2079,ok,ibge,brazil_mato grosso sul_paraiso aguas,brazil_mato grosso sul_paraiso aguas,-19.021624,-53.011586,county,4
30033,ok,ibge,brazil_mato grosso sul_paranaiba_cachoeira,brazil_mato grosso sul_paranaiba_cachoeira,-19.39527778,-51.15027778,distrito|vila,4
2080,ok,ibge,brazil_mato grosso sul_paranaiba,brazil_mato grosso sul_paranaiba,-19.52770811,-51.3955725,county,4
30052,ok,ibge,brazil_mato grosso sul_paranaiba_nova jales,brazil_mato grosso sul_paranaiba_nova jales,-19.36166667,-51.32,distrito|vila,4
30066,ok,ibge,brazil_mato grosso sul_paranaiba_velhacaria,brazil_mato grosso sul_paranaiba_velhacaria,-19.43111111,-51.70944444,distrito|vila,4
2081,ok,ibge,brazil_mato grosso sul_paranhos,brazil_mato grosso sul_paranhos,-23.71055441,-55.35305397,county,4
2082,ok,ibge,brazil_mato grosso sul_pedro gomes,brazil_mato grosso sul_pedro gomes,-17.90811269,-54.33662977,county,4
30032,ok,ibge,brazil_mato grosso sul_ponta pora_cabeceira apa,brazil_mato grosso sul_ponta pora_cabeceira apa,-22.04388889,-55.87583333,distrito|vila,4
2083,ok,ibge,brazil_mato grosso sul_ponta pora,brazil_mato grosso sul_ponta pora,-22.20214581,-55.58129502,county,4
2084,ok,treeco,brazil_mato grosso sul_porto martinho,brazil_mato grosso sul_porto murtinho,-21.23672462,-57.36864895,county,4
2085,ok,ibge,brazil_mato grosso sul_porto murtinho,brazil_mato grosso sul_porto murtinho,-21.23672462,-57.36864895,county,4
25129,ok,treeco,brazil_mato grosso sul_porto murtinho_nabileque,brazil_mato grosso sul_porto murtinho_nabileque,-21.4956,-57.9164,localidade|sublocalidade,4
2086,ok,ibge,brazil_mato grosso sul_ribas rio pardo,brazil_mato grosso sul_ribas rio pardo,-20.59623587,-53.54394662,county,4
2087,ok,ibge,brazil_mato grosso sul_rio brilhante,brazil_mato grosso sul_rio brilhante,-21.69620515,-54.55726342,county,4
2089,ok,ibge,brazil_mato grosso sul_rio verde mato grosso,brazil_mato grosso sul_rio verde mato grosso,-18.81425062,-55.04263803,county,4
30025,ok,ibge,brazil_mato grosso sul_rochedo_agua boa,brazil_mato grosso sul_rochedo_agua boa,-20.14027778,-55.03888889,distrito|vila,4
2090,ok,ibge,brazil_mato grosso sul_rochedo,brazil_mato grosso sul_rochedo,-19.95188563,-54.70552371,county,4
2091,ok,ibge,brazil_mato grosso sul_santa rita pardo,brazil_mato grosso sul_santa rita pardo,-21.31929051,-52.77428729,county,4
30029,ok,ibge,brazil_mato grosso sul_sao gabriel oeste_areado,brazil_mato grosso sul_sao gabriel oeste_areado,-19.25111111,-54.32722222,distrito|vila,4
2092,ok,ibge,brazil_mato grosso sul_sao gabriel oeste,brazil_mato grosso sul_sao gabriel oeste,-19.16912141,-54.4838333,county,4
30057,ok,ibge,brazil_mato grosso sul_sao gabriel oeste_ponte vermelha,brazil_mato grosso sul_sao gabriel oeste_ponte vermelha,-19.47472222,-54.42666667,distrito|vila,4
2094,ok,ibge,brazil_mato grosso sul_selviria,brazil_mato grosso sul_selviria,-20.28276051,-51.75786377,county,4
2095,ok,ibge,brazil_mato grosso sul_sete quedas,brazil_mato grosso sul_sete quedas,-23.87922327,-55.02889389,county,4
2096,ok,ibge,brazil_mato grosso sul_sidrolandia,brazil_mato grosso sul_sidrolandia,-21.09377268,-54.94231724,county,4
2097,ok,ibge,brazil_mato grosso sul_sonora,brazil_mato grosso sul_sonora,-17.64636925,-54.43669882,county,4
2098,ok,ibge,brazil_mato grosso sul_tacuru,brazil_mato grosso sul_tacuru,-23.64938976,-54.9906782,county,4
24727,ok,treeco,brazil_mato grosso sul_taquarussu_margem direita rio parana,brazil_mato grosso sul_taquarussu_margem direita rio parana,-22.753601,-53.401814,localidade,4
2099,ok,ibge,brazil_mato grosso sul_taquarussu,brazil_mato grosso sul_taquarussu,-22.66983646,-53.4311248,county,4
2100,ok,ibge,brazil_mato grosso sul_terenos,brazil_mato grosso sul_terenos,-20.44670097,-55.02516546,county,4
30042,ok,ibge,brazil_mato grosso sul_tres lagoas_garcias,brazil_mato grosso sul_tres lagoas_garcias,-20.60166667,-52.21888889,distrito|vila,4
24503,ok,treeco,brazil_mato grosso sul_tres lagoas_hortos vcp,brazil_mato grosso sul_tres lagoas_hortos vcp,-20.977778,-51.776389,localidade|sublocalidade,4
2101,ok,ibge,brazil_mato grosso sul_tres lagoas,brazil_mato grosso sul_tres lagoas,-20.43878378,-52.21141325,county,4
2102,ok,ibge,brazil_mato grosso sul_vicentina,brazil_mato grosso sul_vicentina,-22.46764374,-54.42398181,county,4
30068,ok,ibge,brazil_mato grosso sul_vicentina_vila rica,brazil_mato grosso sul_vicentina_vila rica,-22.54138889,-54.45083333,distrito|vila,4
2250,ok,ibge,brazil_minas gerais_abadia dourados,brazil_minas gerais_abadia dourados,-18.35348161,-47.45775533,county,4
2251,ok,ibge,brazil_minas gerais_abaete,brazil_minas gerais_abaete,-19.10372281,-45.35976699,county,4
29785,ok,ibge,brazil_minas gerais_abre campo_granada,brazil_minas gerais_abre campo_granada,-20.16972222,-42.39027778,distrito|vila,4
2252,ok,ibge,brazil_minas gerais_abre campo,brazil_minas gerais_abre campo,-20.27335793,-42.44312935,county,4
2253,ok,ibge,brazil_minas gerais_acaiaca,brazil_minas gerais_acaiaca,-20.40063924,-43.1015354,county,4
29643,ok,ibge,brazil_minas gerais_acucena_aramirim,brazil_minas gerais_acucena_aramirim,-18.99611111,-42.47944444,distrito|vila,4
29762,ok,ibge,brazil_minas gerais_acucena_felicina,brazil_minas gerais_acucena_felicina,-19.07416667,-42.38666667,distrito|vila,4
29778,ok,ibge,brazil_minas gerais_acucena_gama,brazil_minas gerais_acucena_gama,-19.11861111,-42.39027778,distrito|vila,4
2254,ok,ibge,brazil_minas gerais_acucena,brazil_minas gerais_acucena,-19.05292536,-42.45072317,county,4
29857,ok,ibge,brazil_minas gerais_acucena_naque nanuque,brazil_minas gerais_acucena_naque nanuque,-19.18583333,-42.41722222,distrito|vila,4
2255,ok,ibge,brazil_minas gerais_agua boa,brazil_minas gerais_agua boa,-18.02757016,-42.27556647,county,4
2256,ok,ibge,brazil_minas gerais_agua comprida,brazil_minas gerais_agua comprida,-20.00496332,-48.08412985,county,4
2257,ok,ibge,brazil_minas gerais_aguanil,brazil_minas gerais_aguanil,-20.97494344,-45.42282542,county,4
2258,ok,ibge,brazil_minas gerais_aguas formosas,brazil_minas gerais_aguas formosas,-17.04196631,-40.97413642,county,4
29803,ok,ibge,brazil_minas gerais_aguas vermelhas_itamarati,brazil_minas gerais_aguas vermelhas_itamarati,-15.57916667,-41.41083333,distrito|vila,4
29828,ok,ibge,brazil_minas gerais_aguas vermelhas_machado mineiro,brazil_minas gerais_aguas vermelhas_machado mineiro,-15.52166667,-41.49805556,distrito|vila,4
2259,ok,ibge,brazil_minas gerais_aguas vermelhas,brazil_minas gerais_aguas vermelhas,-15.68414568,-41.52159104,county,4
29630,ok,ibge,brazil_minas gerais_aimores_alto capim,brazil_minas gerais_aimores_alto capim,-19.86694444,-41.23555556,distrito|vila,4
29856,ok,ibge,brazil_minas gerais_aimores_mundo novo minas,brazil_minas gerais_aimores_mundo novo minas,-19.74305556,-41.35444444,distrito|vila,4
2260,ok,ibge,brazil_minas gerais_aimores,brazil_minas gerais_aimores,-19.62555848,-41.21401557,county,4
29886,ok,ibge,brazil_minas gerais_aimores_penha capim,brazil_minas gerais_aimores_penha capim,-19.66944444,-41.25222222,distrito|vila,4
2261,ok,ibge,brazil_minas gerais_aiuruoca,brazil_minas gerais_aiuruoca,-21.955057,-44.64808492,county,4
2262,ok,ibge,brazil_minas gerais_alagoa,brazil_minas gerais_alagoa,-22.18734179,-44.66143163,county,4
