"order","source","kingdom","name","name.correct","order.correct","class.correct"
8735,"col_v2025","animalia","Epinephelidae","Epinephelidae","Perciformes","Teleostei"
8736,"col_v2025","animalia","Epiophlebiidae","Epiophlebiidae","Odonata","Insecta"
8737,"col_v2025","animalia","Epiphanidae","Epiphanidae","Ploima","Eurotatoria"
8738,"col_v2025","animalia","Epiphragmophoridae","Epiphragmophoridae","Stylommatophora","Gastropoda"
8739,"col_v2025","animalia","Epipsocidae","Epipsocidae","Psocodea","Insecta"
8740,"col_v2025","animalia","Epipygidae","Epipygidae","Hemiptera","Insecta"
8741,"col_v2025","animalia","Epipyropidae","Epipyropidae","Lepidoptera","Insecta"
8742,"col_v2025","animalia","Epirobiidae","Epirobiidae","Stylommatophora","Gastropoda"
8743,"col_v2025","animalia","Episactidae","Episactidae","Orthoptera","Insecta"
8744,"col_v2025","animalia","Episculitidae","Episculitidae","Ammonoidea","Cephalopoda"
8745,"col_v2025","animalia","Epismiliidae","Epismiliidae","Scleractinia","Anthozoa"
8746,"col_v2025","animalia","Epistomiidae","Epistomiidae","Cheilostomatida","Gymnolaemata"
8747,"col_v2025","animalia","Epitoniidae","Epitoniidae","Incertae","Gastropoda"
8748,"col_v2025","animalia","Epizoanthidae","Epizoanthidae","Zoantharia","Anthozoa"
8749,"col_v2025","animalia","Epsilonematidae","Epsilonematidae","Desmodorida","Chromadorea"
8750,"col_v2025","animalia","Epulotrochidae","Epulotrochidae","Trochida","Gastropoda"
8751,"col_v2025","animalia","Equidae","Equidae","Perissodactyla","Mammalia"
8752,"col_v2025","animalia","Eratoidae","Eratoidae","Littorinimorpha","Gastropoda"
8753,"col_v2025","animalia","Erebidae","Erebidae","Lepidoptera","Insecta"
8754,"col_v2025","animalia","Erebonasteridae","Erebonasteridae","Cyclopoida","Copepoda"
8755,"col_v2025","animalia","Eremaeidae","Eremaeidae","Sarcoptiformes","Arachnida"
8756,"col_v2025","animalia","Eremaeozetidae","Eremaeozetidae","Sarcoptiformes","Arachnida"
8757,"col_v2025","animalia","Eremellidae","Eremellidae","Sarcoptiformes","Arachnida"
8758,"col_v2025","animalia","Eremiaphilidae","Eremiaphilidae","Mantodea","Insecta"
8759,"col_v2025","animalia","Eremobatidae","Eremobatidae","Solifugae","Arachnida"
8760,"col_v2025","animalia","Eremobelbidae","Eremobelbidae","Sarcoptiformes","Arachnida"
8761,"col_v2025","animalia","Eremochaetidae","Eremochaetidae","Diptera","Insecta"
8762,"col_v2025","animalia","Eremulidae","Eremulidae","Sarcoptiformes","Arachnida"
8763,"col_v2025","animalia","Erennidae","Erennidae","Siphonophorae","Hydrozoa"
8764,"col_v2025","animalia","Eresidae","Eresidae","Araneae","Arachnida"
8765,"col_v2025","animalia","Erethistidae","Erethistidae","Siluriformes","Teleostei"
8766,"col_v2025","animalia","Erethizontidae","Erethizontidae","Rodentia","Mammalia"
8767,"col_v2025","animalia","Ereuniidae","Ereuniidae","Perciformes","Teleostei"
8768,"col_v2025","animalia","Ereynetidae","Ereynetidae","Trombidiformes","Arachnida"
8769,"col_v2025","animalia","Ergasilidae","Ergasilidae","Cyclopoida","Copepoda"
8770,"col_v2025","animalia","Erhaiidae","Erhaiidae","Littorinimorpha","Gastropoda"
8771,"col_v2025","animalia","Eridoconchidae","Eridoconchidae","Palaeocopida","Ostracoda"
8772,"col_v2025","animalia","Eridotrypellidae","Eridotrypellidae","Trepostomatida","Stenolaemata"
8773,"col_v2025","animalia","Erinaceidae","Erinaceidae","Eulipotyphla","Mammalia"
8774,"col_v2025","animalia","Eriococcidae","Eriococcidae","Hemiptera","Insecta"
8775,"col_v2025","animalia","Eriocottidae","Eriocottidae","Lepidoptera","Insecta"
8776,"col_v2025","animalia","Eriocraniidae","Eriocraniidae","Lepidoptera","Insecta"
8777,"col_v2025","animalia","Eriophyidae","Eriophyidae","Trombidiformes","Arachnida"
8778,"col_v2025","animalia","Eriopisidae","Eriopisidae","Amphipoda","Malacostraca"
8779,"col_v2025","animalia","Eriorhynchidae","Eriorhynchidae","Trombidiformes","Arachnida"
8780,"col_v2025","animalia","Eriphantidae","Eriphantidae","Geophilomorpha","Chilopoda"
8781,"col_v2025","animalia","Eriphiidae","Eriphiidae","Decapoda","Malacostraca"
8782,"col_v2025","animalia","Eritropidae","Eritropidae","Afghanodesmatida","Bivalvia"
8783,"col_v2025","animalia","Ernstillidae","Ernstillidae","Verongiida","Demospongiae"
8784,"col_v2025","animalia","Erotylidae","Erotylidae","Coleoptera","Insecta"
8785,"col_v2025","animalia","Erpobdellidae","Erpobdellidae","Arhynchobdellida","Clitellata"
8786,"col_v2025","animalia","Erugoniidae","Erugoniidae","Trigoniida","Bivalvia"
8787,"col_v2025","animalia","Erymnariidae","Erymnariidae","Rhynchonellida","Rhynchonellata"
8788,"col_v2025","animalia","Eryonidae","Eryonidae","Decapoda","Malacostraca"
8789,"col_v2025","animalia","Erythracaridae","Erythracaridae","Trombidiformes","Arachnida"
8790,"col_v2025","animalia","Erythraeidae","Erythraeidae","Trombidiformes","Arachnida"
8791,"col_v2025","animalia","Erythrinidae","Erythrinidae","Characiformes","Teleostei"
8792,"col_v2025","animalia","Erythrocercidae","Erythrocercidae","Passeriformes","Aves"
8793,"col_v2025","animalia","Erythropodiidae","Erythropodiidae","Scleralcyonacea","Octocorallia"
8794,"col_v2025","animalia","Escadabiidae","Escadabiidae","Opiliones","Arachnida"
8795,"col_v2025","animalia","Escharellidae","Escharellidae","Cheilostomatida","Gymnolaemata"
8796,"col_v2025","animalia","Escharinidae","Escharinidae","Cheilostomatida","Gymnolaemata"
8797,"col_v2025","animalia","Escharoporidae","Escharoporidae","Cryptostomida","Stenolaemata"
8798,"col_v2025","animalia","Escherbothriidae","Escherbothriidae","Rhinebothriidea","Cestoda"
8799,"col_v2025","animalia","Eschmeyeridae","Eschmeyeridae","Perciformes","Teleostei"
8800,"col_v2025","animalia","Eschrichtiidae","Eschrichtiidae","Cetacea","Mammalia"
8801,"col_v2025","animalia","Esocidae","Esocidae","Esociformes","Teleostei"
8802,"col_v2025","animalia","Esperiopsidae","Esperiopsidae","Poecilosclerida","Demospongiae"
8803,"col_v2025","animalia","Estaingiidae","Estaingiidae","Ptychopariida","Trilobita"
8804,"col_v2025","animalia","Estheriellidae","Estheriellidae","Diplostraca","Branchiopoda"
8805,"col_v2025","animalia","Esthonioporidae","Esthonioporidae","Esthonioporata","Stenolaemata"
8806,"col_v2025","animalia","Estonioceratidae","Estonioceratidae","Tarphyceratida","Cephalopoda"
8807,"col_v2025","animalia","Estrildidae","Estrildidae","Passeriformes","Aves"
8808,"col_v2025","animalia","Etherellidae","Etherellidae","Cystoporida","Stenolaemata"
8809,"col_v2025","animalia","Etheriidae","Etheriidae","Unionida","Bivalvia"
8810,"col_v2025","animalia","Ethmiidae","Ethmiidae","Lepidoptera","Insecta"
8811,"col_v2025","animalia","Ethmolaimidae","Ethmolaimidae","Chromadorida","Chromadorea"
8812,"col_v2025","animalia","Ethusidae","Ethusidae","Decapoda","Malacostraca"
8813,"col_v2025","animalia","Etmopteridae","Etmopteridae","Squaliformes","Elasmobranchii"
8814,"col_v2025","animalia","Etyidae","Etyidae","Decapoda","Malacostraca"
8815,"col_v2025","animalia","Euagridae","Euagridae","Araneae","Arachnida"
8816,"col_v2025","animalia","Eubelidae","Eubelidae","Isopoda","Malacostraca"
8817,"col_v2025","animalia","Eublepharidae","Eublepharidae","Squamata","Reptilia"
8818,"col_v2025","animalia","Eubleptidae","Eubleptidae","Palaeodictyoptera","Insecta"
8819,"col_v2025","animalia","Eubranchidae","Eubranchidae","Nudibranchia","Gastropoda"
8820,"col_v2025","animalia","Eucaenidae","Eucaenidae","Protorthoptera","Insecta"
8821,"col_v2025","animalia","Eucalanidae","Eucalanidae","Calanoida","Copepoda"
8822,"col_v2025","animalia","Eucalliacidae","Eucalliacidae","Decapoda","Malacostraca"
8823,"col_v2025","animalia","Eucalodiidae","Eucalodiidae","Stylommatophora","Gastropoda"
8824,"col_v2025","animalia","Eucaudomyiidae","Eucaudomyiidae","Diptera","Insecta"
8825,"col_v2025","animalia","Euchaetidae","Euchaetidae","Calanoida","Copepoda"
8826,"col_v2025","animalia","Eucharitidae","Eucharitidae","Hymenoptera","Insecta"
8827,"col_v2025","animalia","Euchlanidae","Euchlanidae","Ploima","Eurotatoria"
8828,"col_v2025","animalia","Euchondriidae","Euchondriidae","Pectinida","Bivalvia"
8829,"col_v2025","animalia","Eucinetidae","Eucinetidae","Coleoptera","Insecta"
8830,"col_v2025","animalia","Euciroidae","Euciroidae",NA,"Bivalvia"
8831,"col_v2025","animalia","Euclichthyidae","Euclichthyidae","Gadiformes","Teleostei"
8832,"col_v2025","animalia","Eucnemidae","Eucnemidae","Coleoptera","Insecta"
8833,"col_v2025","animalia","Eucochlidae","Eucochlidae","Trochida","Gastropoda"
8834,"col_v2025","animalia","Eucodoniidae","Eucodoniidae","Anthoathecata","Hydrozoa"
8835,"col_v2025","animalia","Euconulidae","Euconulidae","Stylommatophora","Gastropoda"
8836,"col_v2025","animalia","Eucopiidae","Eucopiidae","Lophogastrida","Malacostraca"
8837,"col_v2025","animalia","Eucotylidae","Eucotylidae","Plagiorchiida","Trematoda"
8838,"col_v2025","animalia","Eucrateidae","Eucrateidae","Cheilostomatida","Gymnolaemata"
8839,"col_v2025","animalia","Eucratonychidae","Eucratonychidae","Geophilomorpha","Chilopoda"
8840,"col_v2025","animalia","Eucryptocaridae","Eucryptocaridae","Tanaidacea","Malacostraca"
8841,"col_v2025","animalia","Euctenizidae","Euctenizidae","Araneae","Arachnida"
8842,"col_v2025","animalia","Eucyclidae","Eucyclidae","Seguenziida","Gastropoda"
8843,"col_v2025","animalia","Eucycloscalidae","Eucycloscalidae","Seguenziida","Gastropoda"
8844,"col_v2025","animalia","Eucytheridae","Eucytheridae","Podocopida","Ostracoda"
8845,"col_v2025","animalia","Eudactylinidae","Eudactylinidae","Siphonostomatoida","Copepoda"
8846,"col_v2025","animalia","Eudaroniidae","Eudaroniidae","Seguenziida","Gastropoda"
8847,"col_v2025","animalia","Eudendriidae","Eudendriidae","Anthoathecata","Hydrozoa"
8848,"col_v2025","animalia","Eudesicrinidae","Eudesicrinidae","Cyrtocrinida","Crinoidea"
8849,"col_v2025","animalia","Eudesiidae","Eudesiidae","Terebratulida","Rhynchonellata"
8850,"col_v2025","animalia","Eudigonidae","Eudigonidae","Chordeumatida","Diplopoda"
8851,"col_v2025","animalia","Eudiocrinidae","Eudiocrinidae","Comatulida","Crinoidea"
8852,"col_v2025","animalia","Eudoxinidae","Eudoxinidae","Spiriferida","Rhynchonellata"
8853,"col_v2025","animalia","Eudrilidae","Eudrilidae","Crassiclitellata","Clitellata"
8854,"col_v2025","animalia","Eugereonidae","Eugereonidae","Palaeodictyoptera","Insecta"
8855,"col_v2025","animalia","Euglycyphagidae","Euglycyphagidae","Sarcoptiformes","Arachnida"
8856,"col_v2025","animalia","Eugonatonotidae","Eugonatonotidae","Decapoda","Malacostraca"
8857,"col_v2025","animalia","Euherdmaniidae","Euherdmaniidae","Aplousobranchia","Ascidiacea"
8858,"col_v2025","animalia","Eukoeneniidae","Eukoeneniidae","Palpigradi","Arachnida"
8859,"col_v2025","animalia","Eukrohniidae","Eukrohniidae","Phragmophora","Sagittoidea"
8860,"col_v2025","animalia","Eukulojidae","Eukulojidae","Palaeodictyoptera","Insecta"
8861,"col_v2025","animalia","Eulepethidae","Eulepethidae","Phyllodocida","Polychaeta"
8862,"col_v2025","animalia","Eulichadidae","Eulichadidae","Coleoptera","Insecta"
8863,"col_v2025","animalia","Eulimidae","Eulimidae","Littorinimorpha","Gastropoda"
8864,"col_v2025","animalia","Eulimnogammaridae","Eulimnogammaridae","Amphipoda","Malacostraca"
8865,"col_v2025","animalia","Eulohmanniidae","Eulohmanniidae","Sarcoptiformes","Arachnida"
8866,"col_v2025","animalia","Eulomidae","Eulomidae","Ptychopariida","Trilobita"
8867,"col_v2025","animalia","Eulophidae","Eulophidae","Hymenoptera","Insecta"
8868,"col_v2025","animalia","Eulophiidae","Eulophiidae","Perciformes","Teleostei"
8869,"col_v2025","animalia","Euloxidae","Euloxidae","Venerida","Bivalvia"
8870,"col_v2025","animalia","Eumastacidae","Eumastacidae","Orthoptera","Insecta"
8871,"col_v2025","animalia","Eumegacetidae","Eumegacetidae","Plagiorchiida","Trematoda"
8872,"col_v2025","animalia","Eumunididae","Eumunididae","Decapoda","Malacostraca"
8873,"col_v2025","animalia","Eunemopsidae","Eunemopsidae","Seguenziida","Gastropoda"
8874,"col_v2025","animalia","Eunemopsideae","Eunemopsideae","Seguenziida","Gastropoda"
8875,"col_v2025","animalia","Eunerineidae","Eunerineidae",NA,"Gastropoda"
8876,"col_v2025","animalia","Eunicicolidae","Eunicicolidae","Cyclopoida","Copepoda"
8877,"col_v2025","animalia","Eunicidae","Eunicidae","Eunicida","Polychaeta"
8878,"col_v2025","animalia","Eunotidae","Eunotidae","Hymenoptera","Insecta"
8879,"col_v2025","animalia","Euomphalidae","Euomphalidae",NA,"Gastropoda"
8880,"col_v2025","animalia","Euomphalopteridae","Euomphalopteridae",NA,"Gastropoda"
8881,"col_v2025","animalia","Euoplozoidae","Euoplozoidae","Cheilostomatida","Gymnolaemata"
8882,"col_v2025","animalia","Eupalopsellidae","Eupalopsellidae","Trombidiformes","Arachnida"
8883,"col_v2025","animalia","Eupatagidae","Eupatagidae","Spatangoida","Echinoidea"
8884,"col_v2025","animalia","Eupelmidae","Eupelmidae","Hymenoptera","Insecta"
8885,"col_v2025","animalia","Eupetidae","Eupetidae","Passeriformes","Aves"
8886,"col_v2025","animalia","Euphaeidae","Euphaeidae","Odonata","Insecta"
8887,"col_v2025","animalia","Euphausiidae","Euphausiidae","Euphausiacea","Malacostraca"
8888,"col_v2025","animalia","Euphemitidae","Euphemitidae",NA,"Gastropoda"
8889,"col_v2025","animalia","Euphrosinidae","Euphrosinidae","Amphinomida","Polychaeta"
8890,"col_v2025","animalia","Euphthiracaridae","Euphthiracaridae","Sarcoptiformes","Arachnida"
8891,"col_v2025","animalia","Euphysalozerconidae","Euphysalozerconidae","Mesostigmata","Arachnida"
8892,"col_v2025","animalia","Euplanidae","Euplanidae","Polycladida","Rhabditophora"
8893,"col_v2025","animalia","Euplectellidae","Euplectellidae","Lyssacinosida","Hexactinellida"
8894,"col_v2025","animalia","Eupleridae","Eupleridae","Carnivora","Mammalia"
8895,"col_v2025","animalia","Eupleuroceratidae","Eupleuroceratidae","Ammonoidea","Cephalopoda"
8896,"col_v2025","animalia","Euplokamididae","Euplokamididae","Cydippida","Tentaculata"
8897,"col_v2025","animalia","Eupodidae","Eupodidae","Trombidiformes","Arachnida"
8898,"col_v2025","animalia","Euprimitiidae","Euprimitiidae","Palaeocopida","Ostracoda"
8899,"col_v2025","animalia","Eupronoidae","Eupronoidae","Amphipoda","Malacostraca"
8900,"col_v2025","animalia","Eupsilobiidae","Eupsilobiidae","Coleoptera","Insecta"
8901,"col_v2025","animalia","Eupterotidae","Eupterotidae","Lepidoptera","Insecta"
8902,"col_v2025","animalia","Eupyrgidae","Eupyrgidae","Molpadida","Holothuroidea"
8903,"col_v2025","animalia","Eurekiidae","Eurekiidae","Asaphida","Trilobita"
8904,"col_v2025","animalia","Euremiscidae","Euremiscidae","Grylloblattodea","Insecta"
8905,"col_v2025","animalia","Euretidae","Euretidae","Sceptrulophora","Hexactinellida"
8906,"col_v2025","animalia","Eurhamphaeidae","Eurhamphaeidae","Lobata","Tentaculata"
8907,"col_v2025","animalia","Eurhodiidae","Eurhodiidae","Echinolampadacea","Echinoidea"
8908,"col_v2025","animalia","Eurhynchidae","Eurhynchidae","Coleoptera","Insecta"
8909,"col_v2025","animalia","Euryalidae","Euryalidae","Euryalida","Ophiuroidea"
8910,"col_v2025","animalia","Eurybrachidae","Eurybrachidae","Hemiptera","Insecta"
8911,"col_v2025","animalia","Eurycercidae","Eurycercidae","Diplostraca","Branchiopoda"
8912,"col_v2025","animalia","Eurychilinidae","Eurychilinidae","Palaeocopida","Ostracoda"
8913,"col_v2025","animalia","Eurydesmatidae","Eurydesmatidae","Pectinida","Bivalvia"
8914,"col_v2025","animalia","Eurylaimidae","Eurylaimidae","Passeriformes","Aves"
8915,"col_v2025","animalia","Euryleptididae","Euryleptididae","Polycladida",NA
8916,"col_v2025","animalia","Eurypatagidae","Eurypatagidae","Spatangoida","Echinoidea"
8917,"col_v2025","animalia","Eurypauropodidae","Eurypauropodidae","Tetramerocerata","Pauropoda"
8918,"col_v2025","animalia","Eurypharyngidae","Eurypharyngidae","Anguilliformes","Teleostei"
8919,"col_v2025","animalia","Euryplacidae","Euryplacidae","Decapoda","Malacostraca"
8920,"col_v2025","animalia","Eurypodiidae","Eurypodiidae","Decapoda","Malacostraca"
8921,"col_v2025","animalia","Euryptilonidae","Euryptilonidae","Grylloblattodea","Insecta"
8922,"col_v2025","animalia","Eurypygidae","Eurypygidae","Eurypygiformes","Aves"
8923,"col_v2025","animalia","Euryrhynchidae","Euryrhynchidae","Decapoda","Malacostraca"
8924,"col_v2025","animalia","Eurysquillidae","Eurysquillidae","Stomatopoda","Malacostraca"
8925,"col_v2025","animalia","Eurystomellidae","Eurystomellidae","Cheilostomatida","Gymnolaemata"
8926,"col_v2025","animalia","Euryteidae","Euryteidae","Cyclopoida","Copepoda"
8927,"col_v2025","animalia","Eurytheneidae","Eurytheneidae","Amphipoda","Malacostraca"
8928,"col_v2025","animalia","Eurytomidae","Eurytomidae","Hymenoptera","Insecta"
8929,"col_v2025","animalia","Euschmidtiidae","Euschmidtiidae","Orthoptera","Insecta"
8930,"col_v2025","animalia","Euscorpiidae","Euscorpiidae","Scorpiones","Arachnida"
8931,"col_v2025","animalia","Eusiridae","Eusiridae","Amphipoda","Malacostraca"
8932,"col_v2025","animalia","Eustathiidae","Eustathiidae","Sarcoptiformes","Arachnida"
8933,"col_v2025","animalia","Eustheniidae","Eustheniidae","Plecoptera","Insecta"
8934,"col_v2025","animalia","Eustomatidae","Eustomatidae",NA,"Gastropoda"
8935,"col_v2025","animalia","Eutegaeidae","Eutegaeidae","Sarcoptiformes","Arachnida"
8936,"col_v2025","animalia","Euteliidae","Euteliidae","Lepidoptera","Insecta"
8937,"col_v2025","animalia","Eutetrarhynchidae","Eutetrarhynchidae","Trypanorhyncha","Cestoda"
8938,"col_v2025","animalia","Euthyplociidae","Euthyplociidae","Ephemeroptera","Insecta"
8939,"col_v2025","animalia","Euthyrisellidae","Euthyrisellidae","Cheilostomatida","Gymnolaemata"
8940,"col_v2025","animalia","Euthyroididae","Euthyroididae","Cheilostomatida","Gymnolaemata"
8941,"col_v2025","animalia","Eutrachytidae","Eutrachytidae","Mesostigmata","Arachnida"
8942,"col_v2025","animalia","Eutrichosomatidae","Eutrichosomatidae","Hymenoptera","Insecta"
8943,"col_v2025","animalia","Eutynellidae","Eutynellidae","Polydesmida","Diplopoda"
8944,"col_v2025","animalia","Euxenoperlidae","Euxenoperlidae","Plecoptera","Insecta"
8945,"col_v2025","animalia","Euxestidae","Euxestidae","Coleoptera","Insecta"
8946,"col_v2025","animalia","Euzerconidae","Euzerconidae","Mesostigmata","Arachnida"
8947,"col_v2025","animalia","Evactinoporidae","Evactinoporidae","Cystoporida","Stenolaemata"
8948,"col_v2025","animalia","Evaniidae","Evaniidae","Hymenoptera","Insecta"
8949,"col_v2025","animalia","Evenkidae","Evenkidae","Paoliida","Insecta"
8950,"col_v2025","animalia","Evermannellidae","Evermannellidae","Aulopiformes","Teleostei"
8951,"col_v2025","animalia","Eviphididae","Eviphididae","Mesostigmata","Arachnida"
8952,"col_v2025","animalia","Evocoidae","Evocoidae","Diptera","Insecta"
8953,"col_v2025","animalia","Evyanidae","Evyanidae","Colpomyida","Bivalvia"
8954,"col_v2025","animalia","Exechonellidae","Exechonellidae","Cheilostomatida","Gymnolaemata"
8955,"col_v2025","animalia","Exochellidae","Exochellidae","Cheilostomatida","Gymnolaemata"
8956,"col_v2025","animalia","Exocoelactinidae","Exocoelactinidae","Actiniaria","Anthozoa"
